crm_objectid,model,serialnumber,jt_equipid,soldtoid,soldtoname,addcontactid,addcontactname,address1,address2,city,province,postalcode,dealerid,dealername,serviceorgid,serviceorg,primarytechid,backuptechid,accountmgrid,accountmgr,inactive,nocontract,nopm
80615391,MXC311,9211942X,,682731,"K. H. RESIDENCE INC., O/A PARKSIDE",41053639,K.H. RESIDENCE INC,111 CARLTON STREET,0/A PARKSIDE STUDENT RESIDENCE,TORONTO,ON ,M5B 2G3   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001307,93001393,CHENGK,KENNETH CHENG,0,0,0
80620568,MXM453N,25028913R,79417131,638865,RAMESAR & ASSOCIATES,41053646,RAMESAR & ASSOCIATES CA,"1006 SKYVIEW DR., # 102",,BURLINTON,ON ,L7P 0V1   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000894,93000038,WHEELERR,ROBERT WHEELER,0,0,0
80620603,MX3050N,65063806,,634005,PREMIERE CONFERENCING (CANADA) LTD.,41053650,PREMIERE CONFERENCING(CA),3250 BLOOR ST. WEST,EAST TOWER SUITE 400,TORONTO,ON ,M8X 2X9   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001484,93001393,CATAFORM,MARK CATAFORD,0,0,0
80620604,MX4070N,65082856,,665952,OFFICE OF THE PRIVACY,41053649,OFFICE OF THE PRIVACY COMMISSIONER OF CA,"30 VICTORIA STREET, 8TH FLR",,GATINEAU,QC ,K1A 1H3   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000045,93000044,JOYCER,RICHARD JOYCE,0,0,0
80620883,MX5111N,15047757,,147570,SHARP DIRECT CTO,41053654,SHARP ELECTRONICS,335 BRITANNIA ROAD EAST,OPPOSITE FLORISA'S DESK,MISSISSAUGA,ON ,L4Z 1W9   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000017,93000195,,,0,1,1
80620897,MX4070N,65084526,,644986,PWGSC - TRANSLATION BUREAU,41053657,NATIONAL DEFENSE HEADQUARTERS,101 COLONEL BY DRIVE,"6TH FLOOR, V014",OTTAWA,ON ,K1A 0K2   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000043,93000275,JOYCER,RICHARD JOYCE,0,0,0
80620901,MX4070N,65083226,,645365,PWGSC,41053659,PWGSC,"11 LAURIER ST.,2B3",,GATINEAU,QC ,K1A 0S5   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000045,93000044,JOYCER,RICHARD JOYCE,0,0,0
80633860,MXB402SC,65001056,,615485,MARCH OF DIMES CANADA,41060198,March Of Dimes Canada,885 Don Mills Rd,,North York,ON ,M3C 1V9   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93000019,93000025,WHEELERR,ROBERT WHEELER,0,0,0
80633861,MXB402SC,65001066,,642592,RE/MAX HALLMARK REALTY LTD.,41058512,RE/MAX HALLMARK REALTY LTD.,1 DUNCAN MILL RD,,TORONTO,ON ,M3B 1Z2   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93000025,93000373,THERIAULTK,KEVIN THERIAULT,0,0,0
80633862,MXB402SC,65001556,,695862,VALERIE WREN,41054341,"VALERIE WREN, O/A DOMINION LENDING",6293 THOROLD STONE RD.,,NIAGARA ON THE LAKE,ON ,L2J 1A6   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000381,93000382,GAMMONM,MIKE GAMMON,0,0,0
80633865,MXB402SC,65001916,,681778,HOPE AERO PROPELLER &,41053983,HOPE AERO PROPELLER & COMPONENTS INC.,7605 BATH RD.,,MISSISSAUGA,ON ,L4T 3T1   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001321,93001491,COULLB,BRIAN COULL,0,0,0
80633868,MXB402SC,65016984,,642592,RE/MAX HALLMARK REALTY LTD.,41058535,RE/MAX HALLMARK REALTY LTD.,1 DUNCAN MILL RD,,TORONTO,ON ,M3B 1Z2   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93000025,93000373,THERIAULTK,KEVIN THERIAULT,0,0,0
80633869,MXB402SC,65017004,,653132,FUTURE DOORS,41054332,FUTURE DOORS,4026 ROUTE 115,,NOTRE-DAME,NB ,E4V 2G2   ,628074,SHARP DIRECT MONCTON,61000209,HFX_ALL,93000302,93000303,MCNALLYK,KAREN MCNALLY,0,0,0
80633870,MXC300W,63011286,,674520,TOWN SHOES LTD.,41053988,506 DSW BURLINGTON,3091 APPLEBY LINE   'B',506 DSW BURLINGTON,BURLINGTON,ON ,L7M 0V7   ,,Not assigned,61000193,GTA West,93000894,93000038,THERIAULTK,KEVIN THERIAULT,0,0,0
80633875,MXC300W,63011336,,677715,NOVA SCOTIA EARLY CHILDHOOD,41053820,ECDIS INTERVENTION ASSOCIATION,"609 CHURCH STREET, #107",,PORT HAWKESBURY,NS ,B9A 2X4   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000311,93000318,SEWARDR,ROGER SEWARD,0,0,0
80633892,MXC402SC,65044866,,653730,SERVICE MASTER MONCTON,41058671,SERVICE MASTER MONCTON,140 HALIFAX STREET,,MONCTON,NB ,E1C 9S2   ,628074,SHARP DIRECT MONCTON,61000209,HFX_ALL,93000302,93000303,MCNALLYK,KAREN MCNALLY,0,0,0
80633927,MX5070N,65080775,,672548,"CANADIAN TIRE CORP., LTD.",41053661,CANADIAN TIRE CORP. LTD.,2180 YONGE ST.,,TORONTO,ON ,M4P 2V8   ,,Not assigned,61000445,GTA Central,93000373,93000019,COULLB,BRIAN COULL,0,0,0
80633928,MX6070N,65096826,,678311,IKEA CANADA LTD. PARTNERSHIP,41053662,IKEA CANADA LTD. PARTNERSHIP,586 DE TOURAINE,(STO414),BOUCHERVILLE,QC ,J4B 5E4   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000213,93000183,STRUMINP,PERRY STRUMINIKOV,0,0,0
80633929,MX6070N,65096856,,678311,IKEA CANADA LTD. PARTNERSHIP,41053663,IKEA CANADA LTD.  PARTNERSHIP,586 DE TOURAINE,(STO414),BOUCHERVILLE,QC ,J4B 5E4   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000213,93000183,STRUMINP,PERRY STRUMINIKOV,0,0,0
80633941,MX4070N,65083736,,647947,CANADA SCHOOL OF PUBLIC SERVICE,41053664,CANADA SCHOOL OF PUBLIC SERVICE,241 CITE DES JEUNES BLVD. # 1372C,,GATINEAU,QC ,K1N 6Z2   ,,Not assigned,61000175,OTT_ALL,93000045,93000044,JOYCER,RICHARD JOYCE,0,0,0
80633958,MX3110N,15101927R,,682755,CANADIAN MARTYRS PARISH,41053665,CANADIAN MARTYRS PARISH,100 MAIN ST.,,OTTAWA,ON ,K1S 1C2   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000217,93000216,KULBAP,PAUL KULBA,0,0,0
80634134,MX3050N,65064116,,646813,ZOE'S TENDER YEARS CHILD CARE,41053669,ZOE'S TENDER YEARS CHILD CARE,8551 WESTON RD. # 7- 8,,WOODBRIDGE,ON ,L4L 9R4   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001785,93000022,ENDACOTL,LINDA ENDACOTT,0,0,0
80634243,MXM754N,65005766,,682606,DATA REPRO COM LTD.,41053675,DATA REPRO COM LTD.,"75 HORNER AVE., # 12",,ETOBICOKE,ON ,M8Z 4X5   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001484,93001393,STRUMINP,PERRY STRUMINIKOV,0,0,0
80634883,MX2300N,75078826X,,630540,SERVICE DE POLICE DE LA VILLE DE,41053679,PDQ 30 EST,8930 PIE IX,PDQ 30,MONTREAL,QC ,H1Z 4H9   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000050,93000051,DEGUIREM,MARCELINE DEGUIRE,0,0,0
80635172,MXC300W,5302062X,,653704,RSE GROUP LIMITED,41053683,RES GROUP LIMITED,2785 iSLEVILLE STREET,,HALIFAX,NS ,B3K 2X1   ,,Not assigned,61000209,HFX_ALL,93000319,93000318,,,0,1,1
80635244,MX4101N,15019075R,,682772,CANADIAN FEDERATION OF STUDENTS -,41053687,CANADIAN FEDERATION OF STUDENTS - NS,1526 DRESDEN ROW # 203,,HALIFAX,NS ,B3K 3B2   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000319,93000318,BLACKJ,JEFF BLACK,0,0,0
80645332,MXM266N,65011096,,176337,GLOBAL UPHOLSTERY CO. INC.,41053692,GLOBAL UPHOLSTERY CO. INC.,560 SUPERTEST RD.,2ND FLOOR,DOWNSVIEW,ON ,M3J 2M6   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000027,93000022,GAYNORS,SCOTT GAYNOR,0,0,0
80645333,MX5070N,65080785,,630540,SERVICE DE POLICE DE LA VILLE DE,41053691,SPVM - SERVICE AUX COURS,750 BONSECOURS 5IEME ETAGE,,MONTREAL,QC ,H2Y 3C7   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000773,93000904,DEGUIREM,MARCELINE DEGUIRE,0,0,0
80645340,MXM465N,65013976,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41053694,0246 - SAST - MAGASIN 02,2269 RUE VIAU,,MONTREAL,QC ,H1V 3H8   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000051,93000213,DEGUIREM,MARCELINE DEGUIRE,0,0,0
80645343,MXM465N,65013986,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41053697,0434-MRA-MAGASIN 08,2070 DICKSON,,MONTREAL,QC ,H1N 2H8   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000213,93000773,DEGUIREM,MARCELINE DEGUIRE,0,0,0
80645872,MXM365N,65006926,,761445,ARCLIN USA LLC,41053715,"COVERIGHT SURFACES CDA., INC., O/A",100 BLANCHARD ST.,, STE. THERESE,QC ,J7E 4R9   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000050,93000049,RINALDOK,KIM RINALDO,0,0,0
80645880,MXM365N,65006766,,602409,SHARP BUSINESS SYSTEMS - GEORGIA,41053716,"COVERIGHT SURFACES CDA., INC., O/A",100 BLANCHARD ST.,, STE. THERESE,QC ,J7E 4R9   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000050,93000049,RINALDOK,KIM RINALDO,0,0,0
80645893,DXB350P,31022201,,681608,COOPER EQUIPMENT RENTALS LTD.,41053717,COOPER EQUIPMENT RENTALS,4 CARLAW AVE.,,TORONTO,ON ,M5R 1M7   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001393,93001307,COULLRITE,BRIAN COULL RITE COPY,0,1,1
80645894,MXM266N,65010627,,640761,CARGO SALES RESOURCE CANADA INC.,41053718,CARGO SALES RESOURCE CANADA INC.,6500 SILVER DART DR.,,TORONTO,ON ,L5P 1A2   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001484,93000361,SHAWM,MICHAEL SHAW,0,0,0
80645895,MX3070N,65082957,,678955,IPRO REALTY LTD.,41053719,IPRO REALTY LTD.,"3079 DUNDAS ST. W., UNIT B",,TORONTO,ON ,M6P 1Z9   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001484,93000899,SMITHC,CHARLIE SMITH,0,0,0
80645907,MXM266N,65010647,,633977,TALLMAN TRUCK CENTRE LTD.,41053720,TALLMAN TRUCK CENTRE LTD.,7450 TORBRAM RD.,,MISSISSAUGA,ON ,L4T 1G9   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001321,93001491,HANDLIRR,RICHARD HANDLIR,0,0,0
80645932,MX4101N,15019305R,,682797,ED-SHADDAI WORSHIP CENTRE,41053721,ED-SHADDAI WORSHIP CENTRE,135 OAKDALE RD,,TORONTO,ON ,M3N 1W2   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000027,93001321,HANDLIRR,RICHARD HANDLIR,0,1,1
80646115,MXB402SC,65015864,,653401,MAX HEALTH INSTITUTE &,41053725,MAX HEALTH INSTITUTE INC.,3333 PRINCIPALE OUEST AVE.,,DIEPPE,NB ,E1A 0R9   ,628074,SHARP DIRECT MONCTON,61000209,HFX_ALL,93000302,93000303,MCNALLYK,KAREN MCNALLY,0,0,0
80648214,MX3070N,65083147,,678955,IPRO REALTY LTD.,41053726,IPRO REALTY LTD.,"3079 DUNDAS ST. W., UNIT B",,TORONTO,ON ,M6P 1Z9   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001484,93000899,SMITHC,CHARLIE SMITH,0,0,0
80648215,MXM465N,65014196,,285396,PATTERSON DENTAIRE CANADA INC # 990,41053727,PATTERSON DENTAL CANADA INC.,5055 SATELLITE DR. # 5,,MISSISSAUGA,ON ,L4W 5K7   ,147570,SHARP DIRECT CTO,61000193,GTA West,93001092,93000673,WINECKS,STIRLING WINECK,0,0,0
80648256,MX3070N,65066316,,633488,HENDRICKSON CANADA,41053728,HENDRICKSON CANADA,250 CHRYSLER DR. # 3,,BRAMPTON,ON ,L6S 6B6   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001785,93001491,ENDACOTL,LINDA ENDACOTT,0,0,0
80648257,MX3570N,65076256,,682584,BRAD-JAY INVESTMENTS LTD.,41053729,BRAD-JAY INVESTMENTS LTD.,"1911 FINCH AVE. WEST, # 31B",,TORONTO,ON ,M3N 2V2   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000027,93001321,RINALDOK,KIM RINALDO,0,0,0
80648289,MX3050N,65064236,,607982,CENTRE FOR IMMIGRANT &,41053730,CENTRE FOR IMMIGRANT &,"5284 HWY. # 7 EAST, # 2",,MARKHAM,ON ,L3P 1B9   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000672,93000024,CHENGK,KENNETH CHENG,0,0,0
80648290,MX4070N,65085006,,615177,PUBLIC WORKS & GOVERNMENT SERVICES,41053731,PWGSC OPERATIONS-CBUS,111 WELLINGTON ST.,SUB BASEMENT,OTTAWA,ON ,K1A 0S5   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000045,93000044,JOYCER,RICHARD JOYCE,0,0,0
80648292,MX4070N,65085056,,655724,PSPC/SPAC,41053732,PWGSC,"2720 RIVERSIDE DR., 1ST FLOOR",,OTTAWA,ON ,K1A 0S5   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000043,93000275,JOYCER,RICHARD JOYCE,0,0,0
80648294,MX3070N,65083297,,642999,PWGSC,41053733,PWGSC,"11 LAURIER ST, PDP III",14A2 - STN 20,GATINEAU,QC ,K1A 0S5   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000045,93000044,JOYCER,RICHARD JOYCE,0,0,0
80649189,MXM565N,65013971,,285396,PATTERSON DENTAIRE CANADA INC # 990,41053735,PATTERSON DENTAIRE CANADA INC # 990,1205 HENRI-BOURASSA OUEST,ADMINISTRATION,MONTREAL,QC ,H3M 3E6   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000049,93000050,WINECKS,STIRLING WINECK,0,0,0
80649194,MXM465N,65015086,,285396,PATTERSON DENTAIRE CANADA INC # 990,41053737,PATTERSON DENTAIRE CANADA INC # 990,1205 HENRI-BOURASSA OUEST,ACCOUNTING,MONTREAL,QC ,H3M 3E6   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000049,93000050,WINECKS,STIRLING WINECK,0,0,0
80659289,MXM465N,65014206,,285396,PATTERSON DENTAIRE CANADA INC # 990,41053741,PATTERSON DENTAIRE CANADA INC # 990,1205 HENRI-BOURASSA OUEST,DC,MONTREAL,QC ,H3M 3E6   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000049,93000050,WINECKS,STIRLING WINECK,0,0,0
80659290,MX3070N,65083307,,682109,VETERANS AFFAIRS CANADA,41053742,VETERANS AFFAIRS CANADA COMMEM. DIV.,191 GREAT GEORGE ST. PO BOX # IB042,"3RD FLOOR, ROOM 304",CHARLOTTETOWN,PE ,C1A 4L1   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000369,93000314,KULBAP,PAUL KULBA,0,0,0
80659681,MXM365N,65005636,,673461,WIJESUNDERA & ASSOC.,41054046,WIJESUNDERA & ASSOC.,7100 WOODBINE AVE. # 118,,MARKHAM,ON ,L3R 5J2   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000672,93000024,GUNAWARA,AJITHA GUNAWARDANA,0,0,0
80659685,MXM365N,65015935,,624057,DR. ROBERT HEYDING,41054108,DR ROBERT HEYDING,795 EGLINTON AVE EAST,,TORONTO,ON ,M4G 4E4   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93000019,93000373,THERIAULTK,KEVIN THERIAULT,0,0,0
80659688,MXM365N,65016925,,607691,CANADIAN CURTIS REFRIGERATION INC.,41054141,CANADIAN CURTIS REFRIGERATION INC.,"4550 HWY. # 7, # 220",,VAUGHAN,ON ,L4L 4Y7   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001785,93000022,ENDACOTL,LINDA ENDACOTT,0,0,0
80659690,MXM365N,65016985,,650192,BEACON UTILITY CONTRACTORS LTD.,41053890,BEACON UTILITY CONTRACTORS LTD.,270 RODINEA RD.,2ND FLOOR,MAPLE,ON ,L6A 4P5   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000402,93001785,STRUMINP,PERRY STRUMINIKOV,0,0,0
80659700,MXM365N,65017415,,647043,OMHM - SERVICE DE REFERENCE,41054112,OMHM - SERVICE DES REFERENCES,415 RUE ST ANTOINE OUEST 2IEME ETAGE,,MONTREAL,QC ,H2Z 1H8   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000046,93000051,DEGUIREM,MARCELINE DEGUIRE,0,0,0
80659909,MX3110N,15102347,,633556,TORONTO STAR NEWSPAPERS LTD.,41053746,TORONTO STAR NEWSPAPERS LTD.,"1 YONGE STREET, 4TH FLR",JOAN VANDER DOELEN - ID# 80659909,TORONTO,ON ,M5E 1E6   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001307,93000899,GALERN,NANCY GALER,0,0,0
80659920,MX4070N,65085156,,657862,"ATLANTIC CDA., OPPORTUNITIES AGENCY",41053754,ATLANTIC CANADA OPPORTUNITIES AGENCY,275 MAIN ST. SUITE 212B,HARBOURVIEW PLACE,BATHURST,NB ,E2A 1A9   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000303,93000302,KULBAP,PAUL KULBA,0,0,0
80660064,MXM316N,65033275,,647577,FIATLUX LIGHTING /,41053755,FIATLUX LIGHTING /,25 RIPLEY AVE.,,TORONTO,ON ,M6S 3P2   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001484,93000899,ENDACOTL,LINDA ENDACOTT,0,0,0
80660065,MXM266N,65011066,,609884,DALJEET S. SAINI LAW OFFICE,41053756,DALJEET S. SAINI LAW OFFICE,50 COTTRELLE BL. # 27,,BRAMPTON,ON ,L6S 0E1   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001491,93001785,HANDLIRR,RICHARD HANDLIR,0,0,0
80660068,MXM266N,65011076,,288565,HYDROPERFECT INTERNATIONAL INC.,41053757,HYDROPERFECT INTERNATIONAL INC.,135 NUGGETT CRT.,,BRAMPTON,ON ,L6T 5H4   ,147570,SHARP DIRECT CTO,61000192,GTA East,93001491,93001321,HANDLIRR,RICHARD HANDLIR,0,0,0
80660069,MX4070N,65082516,,623869,VAC AERO INTERNATIONAL INC.,41053758,VAC AERO INTERNATIONAL INC.,7450 RUE VERITE,,ST. LAURENT,QC ,H4S 1C5   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000046,93000049,CHONCHOE,ELIE CHONCHON,0,0,0
80664619,MX4070N,65085146,,644986,PWGSC - TRANSLATION BUREAU,41053760,PWGSC - RESOURCE MANAGEMENT,"70 Crémazie, 11e étage, pièce 16A",,GATINEAU,QC ,K1A 0S5   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000045,93000044,JOYCER,RICHARD JOYCE,0,0,0
80664621,MX3070N,65066116,,642999,PWGSC,41053761,PWGSC,"11 LAURIER ST, PDP III - TOWER A",7A1-20,GATINEAU,QC ,K1A 0S5   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000045,93000044,JOYCER,RICHARD JOYCE,0,0,0
80664622,MX4070N,65082526,,646647,GROUPE MACH INC.,41053762,GROUPE MACH INC.,407 RUE MC GILL . # 710,,MONTREAL,QC ,H2Y 2G7   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000904,93000773,ACQUARIOS,SALVATORE ACQUARIO,0,0,0
80674224,MX4070N,65085136,,651683,CANADA SCHOOL OF PUBLIC SERVICE,41053763,CANADA SCHOOL OF PUBLIC SERVICE,241 DE LA CITE-DES-JEUNES BL. #1684,,GATINEAU,QC ,J8Y 6L2   ,144633,SHARP DIRECT - OTTAWA,61000175,OTT_ALL,93000045,93000044,JOYCER,RICHARD JOYCE,0,0,0
80674324,MX2640N,25136770R,,682845,INNOVATIVE KITCHEN DESIGN,41053764,INNOVATIVE KITCHEN DESIGN,443 EASTCHESTER AVE. EAST,,ST CATHARINES,ON ,L2M 6S2   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000382,93000381,GAMMONM,MIKE GAMMON,0,0,0
80674392,MXB201D,55000320,,285396,PATTERSON DENTAIRE CANADA INC # 990,41053765,PATTERSON DENTAIRE CANADA INC # 990,1205 HENRI-BOURASSA OUEST,PAYROLL,MONTREAL,QC ,H3M 3E6   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000049,93000050,WINECKS,STIRLING WINECK,0,0,0
80674502,MX5111N,25071169R,,263750,CHARTWELL MASTER CARE LP,41053767,CHARTWELL - BRANT CENTRE LTC RES,1182 NORTH SHORE BLVD. EAST,,BURLINGTON,ON ,L7S 1C5   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000894,93000038,COULLB,BRIAN COULL,0,0,0
80674876,MXM654N,65002621,,653634,PRO DESIGN CRESTING LTD.,41053768,PRO DESIGN CRESTING LTD.,253 INDUSTRIAL AVE.,,TRURO,NS ,B2N 6V3   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000311,93000318,BLACKJ,JEFF BLACK,0,0,0
80675042,MXM565N,65013991,,622222,VETERANS AFFAIRS CANADA,41053771,VETERANS AFFAIRS CANADA,191 Great George street,JEAN CANFIELD BLDG,CHARLOTTETOWN,PE ,C1A 0M8   ,645498,SHARP DIRECT HALIFAX,61000209,HFX_ALL,93000369,93000314,KULBAP,PAUL KULBA,0,0,0
80676102,MXM453N,15021825R,,608303,"CHIU, KENNETH",41053772,"CHIU, KENNETH",3621 HIGHWAY 7 EAST,,MARKHAM,ON ,L3R 0G6   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000672,93000022,CHENGK,KENNETH CHENG,0,0,0
80676629,MX3050N,65064366,,604665,688785 ONTARIO LTD.,41053773,"688785 ONTARIO LTD.,",121 BRUNEL RD.,,MISSISSAUGA,ON ,L4Z 3E9   ,147570,SHARP DIRECT CTO,61000193,GTA West,93001092,93000673,CHENGK,KENNETH CHENG,0,0,0
80676640,MXM453N,15015281R,,276015,TANDET MANAGEMENT INC.,41053774,TANDET MANAGEMENT INC.,579 WOODWARD AVE.,,HAMILTON,ON ,L8H 6H2   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000894,93000038,GOWERM,MICHAEL GOWER,0,0,0
80676696,MXM365N,65007656,,641044,ONTARIO PUBLIC SVC. EMPLOYEES UNION,41053776,ONTARIO PUBLIC SERVICE EMPLOYEES UNION,"2550 VICTORIA PARK,  # 400",,TORONTO,ON ,M2J 5A9   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000024,93000022,THERIAULTK,KEVIN THERIAULT,0,0,0
80676697,MX4070N,65084996,,668259,UNIVERSITY SETTLEMENT,41053775,UNIVERSITY SETTLEMENT (RECREATION CENTRE,23 GRANGE RD.,,TORONTO,ON ,M5T 1C3   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93000899,93001307,THERIAULTK,KEVIN THERIAULT,0,0,0
80676698,MXM365N,65008176,,641044,ONTARIO PUBLIC SVC. EMPLOYEES UNION,41053777,ONTARIO PUBLIC SERVICE EMPLOYEES UNION,2550 VICTORIA PARK # 400,,TORONTO,ON ,M2J 5A9   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000024,93000022,THERIAULTK,KEVIN THERIAULT,0,0,0
80688906,MX4070N,65084986,,658203,GREEN BELTING INDUSTRIES,41053787,GREEN BELTING INDUSTRIES LTD,381 AMBASSADOR DR.,,MISSISSAUGA,ON ,L5T 2J3   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000673,93001092,COULLB,BRIAN COULL,0,0,0
80689450,MX3070N,65066336,,628328,"ROBERT B. SOMERVILLE CO., LTD.",41053793,ROBERT B. SOMERVILLE,"13025 YONGE ST., # 204",,RICHMOND HILL,ON ,L4E 1Z5   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000402,93000022,HANDLIRR,RICHARD HANDLIR,0,0,0
80689451,MX5070N,65094526,,675592,YOUNG PEOPLE'S THEATRE,41053794,YOUNG PEOPLE'S THEATRE,"161 FREDERICK ST., # 200",,TORONTO,ON ,M5A 4P1   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93001307,93000019,THERIAULTK,KEVIN THERIAULT,0,0,0
80706228,MX3070N,65083207,,242691,CORPORATION OF THE CITY OF VAUGHAN,41053795,CORPORATION OF THE CITY OF VAUGHAN,2800 RUTHERFORD RD.,Environmental Ser - Main Office # JOC,MAPLE,ON ,L4K 2N9   ,147570,SHARP DIRECT CTO,61000192,GTA East,93000022,93000402,NEWBERRK,KEN NEWBERRY,0,0,0
80706426,MXM264N,25068983,,146179,EQUIPEMENT BUREAU DEMERS INC.,41053796,CHANTIER POMERLEAU,1429 RUE CRESCENT,(chantier Quadrilatere de la Montagne),MONTREAL,QC ,H3G 2B2   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000183,93000051,ISHOUSE,INTEGRATED SERVICES HOUSE REP,0,1,1
80707136,MX3570N,65076486,,616096,VILLE DE MONTREAL SVCS DES FINANCES,41053798,VM / 8619-ARR-RPP-ADMINISTRATION,"5650 RUE, D'IBERVILLE, 2E ETAGE",,MONTREAL,QC ,H2G 2B3   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000051,93000050,DEGUIREM,MARCELINE DEGUIRE,0,0,0
80708108,MX2600N,05005036,,682911,ANCA L ROTARU CPA PROFESSIONAL CORP.,41053799,"ANCA L. ROTARU, CPA","33 SHEPHERD ROAD, SUITE 103",,OAKVILLE,ON ,L6K 2G2   ,147570,SHARP DIRECT CTO,61000193,GTA West,93000894,93000040,GOWERM,MICHAEL GOWER,0,1,1
80737116,MXM465N,65014466,,682870,WAYGATE CORPORATION,41053804,WAYGATE CORPORATION,1131A LESLIE ST. S. # 500,,TORONTO,ON ,M3C 3L8   ,147570,SHARP DIRECT CTO,61000445,GTA Central,93000019,93000025,CATAFORM,MARK CATAFORD,0,0,0
80737132,MX5070N,65094586,,646647,GROUPE MACH INC.,41053805,GROUPE MACH INC.,407 MC GILL ST # 710,,MONTREAL,QC ,H2Y 2G7   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000904,93000773,ACQUARIOS,SALVATORE ACQUARIO,0,0,0
80741933,MX5070N,65093156,,655415,LA FEDERATION DES MEDECINS,41053806,LA FEDERATION DES MEDECINS,3500 BL. DE MAISONNEUVE O.#2000,"PLACE ALEXIS NIHON, 20TH FLOOR",WESTMOUNT,QC ,H2Z 3C1   ,617422,SHARP DIRECT - MONTREAL,61000174,MTL_ALL,93000183,93000051,ACQUARIOS,SALVATORE ACQUARIO,0,0,0
